date,rain,temp,humidity,wind,pressure,date_normalized,location,rain_category
2020-06-02,69.15,27.1,48.4,20.0,1012.1,5,3.0,0.0
2020-06-06,38.38,29.8,54.9,25.9,993.3,5,3.0,1.0
2020-06-16,20.06,19.7,73.6,34.6,990.5,5,0.0,1.0
2020-06-16,58.19,23.2,79.5,32.0,1008.6,5,1.0,0.0
2020-06-29,71.49,27.1,53.9,1.9,1002.5,5,0.0,0.0
2020-07-04,87.68,28.1,83.0,21.5,1000.4,6,4.0,0.0
2020-07-11,13.49,21.3,92.0,10.2,1009.0,6,0.0,2.0
2020-07-23,63.01,22.0,71.3,3.6,1004.3,6,4.0,0.0
2020-07-27,116.64,34.2,44.7,16.4,1017.7,6,2.0,0.0
2020-07-30,184.64,21.9,83.7,2.7,1007.1,6,3.0,0.0
2020-08-02,97.66,34.2,99.2,12.3,1001.6,7,3.0,0.0
2020-08-11,176.45,25.9,86.7,25.8,993.4,7,2.0,0.0
2020-08-13,8.87,21.9,82.0,9.5,1005.6,7,0.0,2.0
2020-08-15,180.05,20.8,57.3,33.4,1000.6,7,4.0,0.0
2020-08-23,180.17,35.9,96.2,4.9,992.5,7,2.0,0.0
2020-09-03,75.95,35.8,40.9,10.6,1006.1,8,3.0,0.0
2020-09-25,49.73,33.4,46.4,36.1,1012.8,8,2.0,1.0
2020-10-07,81.92,34.9,58.5,23.3,1011.9,9,4.0,0.0
2020-10-13,44.75,22.8,62.4,13.6,1016.5,9,2.0,1.0
2020-10-18,192.96,34.1,74.0,12.4,1001.1,9,0.0,0.0
2020-10-18,172.58,21.8,93.2,34.0,998.3,9,4.0,0.0
2020-10-24,107.32,28.0,79.5,27.7,999.4,9,3.0,0.0
2020-10-31,96.92,22.4,83.6,20.0,990.3,9,1.0,0.0
2020-11-08,86.95,24.7,70.4,23.5,1005.6,10,2.0,0.0
2020-11-15,3.38,36.9,66.1,38.5,1007.8,10,2.0,2.0
2020-11-17,67.16,18.3,71.5,2.0,1005.7,10,2.0,0.0
2020-12-08,46.33,29.6,98.1,24.8,1013.1,11,3.0,1.0
2020-12-09,171.25,35.5,73.6,4.1,1018.2,11,0.0,0.0
2020-12-31,133.7,25.7,50.6,22.2,996.0,11,4.0,0.0
2021-01-14,27.61,21.2,52.0,6.4,1002.1,12,4.0,1.0
2021-01-23,18.63,36.5,48.3,37.0,1002.7,12,2.0,2.0
2021-02-02,28.54,22.3,52.9,7.2,1015.8,13,1.0,1.0
2021-02-20,83.73,22.6,43.6,14.3,996.2,13,3.0,0.0
2020-01-06,118.06,19.2,80.1,1.1,998.1,0,2.0,0.0
2020-01-07,96.68,35.3,71.3,17.0,1012.6,0,2.0,0.0
2020-01-18,152.08,25.1,87.3,3.1,997.0,0,3.0,0.0
2020-01-31,90.0,25.2,98.0,2.0,1012.4,0,1.0,0.0
2020-02-16,23.29,29.6,53.1,14.2,993.2,1,0.0,1.0
2020-02-21,67.73,26.2,64.7,0.4,997.6,1,0.0,0.0
2020-03-13,164.48,25.2,65.2,35.5,1019.8,2,4.0,0.0
2020-03-21,133.51,37.5,71.2,22.2,992.7,2,4.0,0.0
2020-03-24,137.76,23.7,67.7,25.2,1007.2,2,2.0,0.0
2020-04-03,93.23,20.7,57.8,37.4,1004.2,3,0.0,0.0
2020-04-06,25.73,33.0,80.0,15.6,1006.9,3,4.0,1.0
2020-04-11,22.35,30.2,43.1,30.6,991.0,3,3.0,1.0
2020-04-17,48.4,35.0,90.3,29.1,1000.5,3,1.0,1.0
2020-04-20,171.39,19.5,96.2,11.8,1019.7,3,0.0,0.0
2020-04-27,66.18,29.5,92.8,13.0,996.7,3,1.0,0.0
2020-04-30,190.43,23.2,97.0,8.8,1004.9,3,2.0,0.0
2020-05-16,8.4,27.5,56.5,0.7,1005.6,4,3.0,2.0
2020-06-19,62.42,28.8,78.6,3.2,1018.5,5,3.0,0.0
2020-07-15,86.06,32.6,46.7,39.4,1014.6,6,2.0,0.0
2020-07-18,1.8,19.6,71.0,38.9,1014.6,6,0.0,2.0
2020-08-08,188.51,18.6,90.6,30.2,1012.8,7,2.0,0.0
2020-08-22,110.0,27.1,73.2,33.9,1012.4,7,3.0,0.0
2020-09-05,198.72,35.5,50.2,24.6,1011.7,8,4.0,0.0
2020-09-17,75.47,27.2,67.2,17.4,1006.9,8,2.0,0.0
2020-09-17,181.29,32.1,96.6,4.5,1007.3,8,1.0,0.0
2020-10-10,146.85,37.0,52.8,15.2,996.8,9,4.0,0.0
2020-11-12,160.66,21.4,52.1,18.8,1017.8,10,4.0,0.0
2020-11-13,86.17,35.3,69.6,26.4,1016.4,10,3.0,0.0
2020-11-23,115.65,24.7,57.1,32.7,1011.6,10,2.0,0.0
2020-12-01,62.05,21.3,40.0,19.6,991.2,11,0.0,0.0
2020-12-05,32.47,32.4,84.0,16.9,1007.1,11,0.0,1.0
2020-12-16,153.92,23.8,60.9,28.4,1002.8,11,0.0,0.0
2020-12-23,106.43,19.6,73.3,33.0,1017.9,11,1.0,0.0
2021-01-01,1.33,32.4,88.4,13.8,996.9,12,0.0,2.0
2021-01-06,43.22,19.7,46.7,10.0,1009.6,12,2.0,1.0
2021-01-16,122.0,26.5,59.7,33.2,991.3,12,1.0,0.0
2021-02-03,120.8,27.8,62.4,25.4,1002.5,13,1.0,0.0
2021-02-06,90.37,35.4,57.2,1.3,1008.5,13,4.0,0.0
2020-01-04,43.11,25.3,79.8,33.7,994.0,0,0.0,1.0
2020-01-10,30.56,25.5,53.0,16.2,1015.0,0,3.0,1.0
2020-01-17,8.77,29.1,93.1,2.6,1017.3,0,3.0,2.0
2020-01-30,149.25,21.3,92.2,21.5,995.7,0,0.0,0.0
2020-01-30,27.3,35.4,68.9,5.2,1018.2,0,4.0,1.0
2020-01-31,22.44,29.4,57.2,24.2,1019.8,0,1.0,1.0
2020-02-15,196.72,22.2,90.9,7.7,1013.2,1,0.0,0.0
2020-02-15,166.16,20.7,40.9,24.6,1012.7,1,0.0,0.0
2020-02-16,66.17,31.8,86.1,23.7,1013.5,1,2.0,0.0
2020-03-01,181.34,36.4,75.7,22.8,1013.5,2,4.0,0.0
2020-03-08,143.77,22.1,55.8,37.7,1014.4,2,0.0,0.0
2020-03-09,108.12,34.5,83.8,12.2,1005.5,2,2.0,0.0
2020-03-21,6.08,35.9,92.1,11.6,1013.4,2,1.0,2.0
2020-03-21,156.52,36.1,45.8,20.9,1004.4,2,3.0,0.0
2020-04-02,106.95,32.6,58.5,17.5,1018.1,3,3.0,0.0
2020-04-03,24.25,22.6,49.4,26.5,1015.3,3,3.0,1.0
2020-04-05,2.38,19.3,85.0,28.2,1002.1,3,3.0,2.0
2020-04-14,134.23,36.1,83.6,20.8,1007.7,3,1.0,0.0
2020-04-21,137.95,25.7,78.6,20.4,1013.4,3,1.0,0.0
2020-04-21,65.41,28.0,73.1,37.0,1001.3,3,1.0,0.0
2020-04-22,192.57,21.3,78.2,1.4,1013.9,3,2.0,0.0
2020-04-25,156.3,31.0,74.4,28.2,998.1,3,2.0,0.0
2020-04-30,16.84,32.7,45.9,3.9,1018.5,3,3.0,2.0
2020-05-05,47.87,34.7,98.9,36.4,997.1,4,3.0,1.0
2020-05-08,3.06,20.8,78.7,36.2,1002.8,4,2.0,2.0
2020-05-16,43.02,30.0,42.8,35.5,998.2,4,2.0,1.0
2020-07-15,118.93,36.3,80.6,8.3,1005.4,6,3.0,0.0
2020-08-12,106.17,37.5,97.6,14.4,996.1,7,4.0,0.0
2020-08-16,104.4,36.3,72.8,1.8,997.1,7,4.0,0.0
2020-09-04,95.32,26.0,87.6,13.1,1017.9,8,2.0,0.0
2020-09-12,126.67,24.2,94.3,18.2,992.3,8,2.0,0.0
2020-09-17,49.03,24.0,52.8,30.9,1017.5,8,0.0,1.0
2020-09-25,155.4,30.5,87.7,32.5,1005.2,8,4.0,0.0
2020-10-04,113.38,27.9,70.1,26.6,990.3,9,4.0,0.0
2020-10-14,36.18,31.2,66.4,4.1,1007.9,9,4.0,1.0
2020-10-30,175.35,21.6,40.3,22.4,999.1,9,4.0,0.0
2020-11-18,144.2,25.8,81.3,11.4,991.5,10,2.0,0.0
2020-11-21,45.06,21.8,91.8,4.1,1007.3,10,4.0,1.0
2020-11-28,57.59,28.1,58.8,29.5,1005.0,10,3.0,0.0
2020-11-30,12.43,27.2,53.0,1.4,1012.3,10,2.0,2.0
2020-12-01,64.29,24.8,81.0,5.6,1010.9,11,4.0,0.0
2020-12-02,135.85,34.8,96.5,10.0,991.4,11,3.0,0.0
2020-12-12,78.54,27.0,97.6,33.7,1009.8,11,1.0,0.0
2020-12-15,68.79,32.0,97.2,34.8,1003.1,11,2.0,0.0
2021-01-02,104.39,19.1,63.9,29.2,1017.5,12,2.0,0.0
2021-01-03,136.02,29.8,85.7,36.2,1005.8,12,4.0,0.0
2021-01-08,96.1,21.6,90.4,3.1,1017.5,12,4.0,0.0
2021-01-16,51.0,34.4,79.0,12.2,1011.3,12,4.0,0.0
2021-02-04,97.74,32.1,47.7,12.1,1018.0,13,4.0,0.0
2021-02-07,40.73,36.1,91.2,37.4,991.6,13,1.0,1.0
2021-02-10,144.14,21.3,65.7,8.6,1002.7,13,3.0,0.0
2021-02-18,182.18,35.2,86.6,0.5,996.3,13,2.0,0.0
2020-01-16,52.77,26.6,76.2,30.6,996.9,0,1.0,0.0
2020-01-21,68.59,28.6,82.5,20.4,1005.5,0,2.0,0.0
2020-01-29,63.71,36.4,46.0,28.8,995.9,0,1.0,0.0
2020-03-04,76.73,30.3,78.5,9.7,1016.4,2,4.0,0.0
2020-03-11,9.2,25.9,91.7,3.3,1019.1,2,1.0,2.0
2020-03-13,17.17,29.8,85.1,31.3,999.6,2,4.0,2.0
2020-03-19,117.69,28.6,90.8,25.1,997.5,2,0.0,0.0
2020-03-29,137.72,37.9,64.0,29.8,1017.4,2,2.0,0.0
2020-04-22,114.51,28.4,58.4,19.3,993.8,3,0.0,0.0
2020-04-27,114.55,36.7,88.9,15.5,1001.8,3,0.0,0.0
2020-05-02,111.88,29.6,67.8,12.7,994.9,4,1.0,0.0
2020-05-04,45.09,36.0,51.1,33.6,1004.8,4,4.0,1.0
2020-05-05,83.59,36.9,69.5,17.8,1014.1,4,4.0,0.0
2020-05-23,61.95,21.6,40.5,27.4,1011.9,4,4.0,0.0
2020-05-31,140.17,24.5,93.4,36.4,1010.1,4,1.0,0.0
2020-06-08,197.41,23.6,56.2,15.9,1012.1,5,0.0,0.0
2020-06-12,72.54,34.1,42.0,35.8,1010.5,5,0.0,0.0
2020-06-16,91.3,36.8,81.3,5.0,1008.1,5,0.0,0.0
2020-07-09,77.95,25.3,43.0,1.5,1014.8,6,2.0,0.0
2020-07-12,22.38,25.4,44.2,5.6,994.8,6,0.0,1.0
2020-07-31,166.47,32.4,69.9,12.9,1010.3,6,4.0,0.0
2020-08-15,126.93,36.6,50.7,3.7,1001.8,7,4.0,0.0
2020-08-26,198.45,23.7,52.2,25.9,998.3,7,4.0,0.0
2020-09-14,5.47,26.8,53.0,18.5,1007.5,8,3.0,2.0
2020-09-27,79.54,23.6,51.7,20.0,995.9,8,2.0,0.0
2020-10-21,199.82,23.8,51.9,16.4,1013.8,9,1.0,0.0
2020-10-23,110.73,19.4,90.6,26.5,997.8,9,1.0,0.0
2020-10-24,156.67,29.5,74.0,23.1,992.4,9,3.0,0.0
2020-11-01,152.45,33.3,79.5,32.6,1017.6,10,4.0,0.0
2020-11-11,77.74,19.9,75.5,30.8,992.2,10,0.0,0.0
2020-11-20,141.94,27.4,46.6,26.0,995.2,10,4.0,0.0
2020-12-04,100.69,23.5,68.1,32.5,1019.4,11,4.0,0.0
2020-12-06,151.28,33.7,87.9,12.1,1010.9,11,2.0,0.0
2020-12-08,191.03,33.4,98.0,28.8,994.0,11,3.0,0.0
2020-12-15,145.33,28.8,53.8,24.3,1019.6,11,0.0,0.0
2021-01-09,19.21,20.9,98.6,36.1,1015.2,12,1.0,2.0
2021-02-02,71.17,33.6,42.9,14.7,994.7,13,2.0,0.0
2020-01-09,193.29,21.0,74.3,5.2,991.6,0,4.0,0.0
2020-02-08,50.24,32.5,74.1,29.4,1015.9,1,2.0,0.0
2020-02-14,116.47,27.3,91.0,31.2,1005.5,1,4.0,0.0
2020-03-03,199.65,26.4,96.9,7.9,1008.6,2,4.0,0.0
2020-03-08,101.92,23.2,99.5,22.2,1009.0,2,3.0,0.0
2020-03-20,173.97,19.0,88.2,25.0,1011.9,2,1.0,0.0
2020-03-22,13.69,31.0,56.0,27.4,997.3,2,2.0,2.0
2020-03-23,58.86,18.6,44.8,27.0,1001.2,2,3.0,0.0
2020-03-30,67.12,22.6,86.5,15.9,1009.0,2,4.0,0.0
2020-03-31,69.91,24.7,99.9,39.3,990.4,2,3.0,0.0
2020-04-14,186.09,31.8,75.1,1.5,1010.0,3,3.0,0.0
2020-04-17,76.2,24.7,61.1,25.9,1002.8,3,4.0,0.0
2020-04-20,52.08,27.2,67.1,35.2,1007.3,3,2.0,0.0
2020-04-30,129.21,19.8,96.5,38.2,995.5,3,4.0,0.0
2020-05-05,60.21,27.4,70.6,4.1,1019.2,4,0.0,0.0
2020-05-08,36.54,23.9,62.1,20.1,995.5,4,4.0,1.0
2020-05-16,59.95,28.4,93.7,23.1,1012.5,4,2.0,0.0
2020-05-20,104.01,18.6,53.9,29.9,1003.6,4,4.0,0.0
2020-05-23,73.5,21.9,97.2,23.3,1013.8,4,4.0,0.0
2020-05-30,164.35,28.3,54.6,0.7,993.6,4,3.0,0.0
2020-06-19,87.64,20.8,40.5,11.0,992.6,5,0.0,0.0
2020-06-22,49.47,22.1,54.9,19.3,1001.2,5,0.0,1.0
2020-06-27,94.46,32.4,54.3,39.9,1000.1,5,0.0,0.0
2020-07-07,168.22,20.4,40.0,9.8,998.8,6,4.0,0.0
2020-07-07,163.35,27.5,81.5,22.6,1005.1,6,1.0,0.0
2020-07-07,56.41,26.7,79.8,8.0,998.5,6,0.0,0.0
2020-07-15,105.84,23.4,60.8,13.0,999.6,6,0.0,0.0
2020-07-25,12.75,23.8,85.5,27.1,1016.0,6,4.0,2.0
2020-08-05,32.84,31.8,65.2,39.3,1012.3,7,3.0,1.0
2020-08-13,42.04,28.6,60.0,10.8,1002.2,7,1.0,1.0
2020-08-19,147.33,21.4,95.3,35.9,1012.1,7,3.0,0.0
2020-09-12,168.15,28.7,96.6,18.9,1019.0,8,1.0,0.0
2020-09-14,159.84,32.3,47.0,12.5,1003.1,8,3.0,0.0
2020-09-27,111.6,28.3,83.1,33.5,1009.4,8,0.0,0.0
2020-10-23,25.88,36.3,94.8,24.2,996.5,9,0.0,1.0
2020-11-20,68.1,27.6,58.5,29.0,994.9,10,0.0,0.0
2020-12-18,65.99,24.6,48.8,4.4,1016.8,11,4.0,0.0
2020-12-21,61.94,30.7,72.0,8.5,1014.1,11,4.0,0.0
2021-01-01,153.34,19.0,56.9,25.0,999.5,12,2.0,0.0
2021-01-10,17.34,22.2,43.6,37.9,1013.4,12,2.0,2.0
2021-01-16,7.18,20.9,73.5,6.5,1005.6,12,0.0,2.0
2021-01-17,69.08,36.4,51.5,23.5,1003.7,12,1.0,0.0
2021-01-25,128.17,31.8,93.4,28.5,1014.0,12,1.0,0.0
2021-02-11,157.52,36.5,41.0,11.1,998.2,13,3.0,0.0
2020-01-05,46.61,31.1,78.4,22.2,995.2,0,0.0,1.0
2020-01-08,126.49,32.7,83.7,20.3,1018.1,0,1.0,0.0
2020-01-14,156.37,33.2,67.8,6.8,997.7,0,2.0,0.0
2020-01-21,0.93,33.4,63.4,16.7,1019.8,0,1.0,2.0
2020-02-26,67.46,18.8,58.7,24.8,992.3,1,0.0,0.0
2020-04-07,123.49,37.5,79.9,9.8,1015.1,3,3.0,0.0
2020-04-20,186.14,29.6,90.7,19.8,1009.4,3,2.0,0.0
2020-05-05,185.33,21.0,50.3,23.5,1007.5,4,1.0,0.0
2020-05-08,192.52,23.9,71.2,13.9,1018.2,4,1.0,0.0
2020-05-19,86.42,24.8,95.4,20.7,1001.6,4,0.0,0.0
2020-05-20,199.47,19.8,89.9,27.6,994.1,4,4.0,0.0
2020-05-21,104.69,28.8,54.7,20.9,1011.4,4,3.0,0.0
2020-06-04,134.5,33.4,96.6,11.1,1008.5,5,4.0,0.0
2020-06-08,79.85,33.6,70.9,5.1,1013.3,5,3.0,0.0
2020-07-06,91.67,18.6,60.1,3.4,991.1,6,0.0,0.0
2020-07-08,105.98,25.7,84.7,7.9,993.2,6,0.0,0.0
2020-07-11,46.2,27.7,78.1,1.1,991.3,6,4.0,1.0
2020-07-13,80.86,23.6,57.7,16.5,1012.9,6,2.0,0.0
2020-07-16,16.39,21.7,47.4,29.5,1012.4,6,4.0,2.0
2020-07-26,190.09,35.0,86.7,7.2,996.1,6,1.0,0.0
2020-08-12,101.96,19.7,88.3,2.2,1015.8,7,1.0,0.0
2020-08-24,11.93,35.9,55.2,26.4,991.7,7,0.0,2.0
2020-09-05,157.72,27.8,43.7,16.4,998.1,8,0.0,0.0
2020-09-09,17.28,18.9,66.5,22.0,1014.3,8,2.0,2.0
2020-09-11,163.18,33.8,91.0,10.0,990.3,8,2.0,0.0
2020-09-20,126.27,29.9,55.5,27.3,1018.9,8,1.0,0.0
2020-09-20,8.15,28.9,89.1,4.8,1015.2,8,3.0,2.0
2020-10-01,189.07,22.9,87.2,11.1,1010.9,9,3.0,0.0
2020-10-13,141.81,37.7,53.2,12.4,996.9,9,4.0,0.0
2020-10-14,189.78,24.3,72.4,35.4,1014.4,9,1.0,0.0
2020-10-14,94.1,20.3,92.9,39.7,999.1,9,1.0,0.0
2020-11-03,84.78,37.1,76.3,36.7,998.5,10,1.0,0.0
2020-11-09,166.6,18.5,47.3,32.7,990.9,10,1.0,0.0
2020-12-07,72.74,29.3,64.7,12.0,1007.1,11,3.0,0.0
2020-12-11,19.8,22.3,90.6,23.1,1013.8,11,3.0,2.0
2020-12-13,16.97,37.9,47.2,2.5,1017.8,11,0.0,2.0
2020-12-22,105.23,20.1,65.4,25.9,995.8,11,1.0,0.0
2020-12-28,183.07,29.1,94.2,37.2,999.5,11,4.0,0.0
2021-01-02,25.06,29.5,69.9,24.8,1001.3,12,3.0,1.0
2021-01-06,34.18,26.3,41.8,31.5,994.3,12,1.0,1.0
2021-01-12,79.52,25.7,48.2,35.9,999.7,12,3.0,0.0
2021-01-14,175.37,37.6,44.4,31.1,1013.5,12,1.0,0.0
2021-01-21,42.1,23.9,62.7,4.1,1012.7,12,3.0,1.0
2021-01-26,195.98,19.8,86.4,35.0,990.9,12,4.0,0.0
2021-01-27,72.29,37.5,71.4,17.7,1019.5,12,1.0,0.0
2021-02-01,31.41,27.0,76.5,11.4,1000.8,13,3.0,1.0
2020-01-29,128.76,24.5,56.5,39.4,1004.6,0,3.0,0.0
2020-02-11,188.93,32.5,66.1,26.5,1002.8,1,3.0,0.0
2020-02-16,92.44,26.6,49.3,29.9,996.4,1,1.0,0.0
2020-02-19,153.93,33.7,49.6,15.2,997.9,1,2.0,0.0
2020-02-21,23.12,29.0,79.5,27.7,1008.7,1,2.0,1.0
2020-03-07,41.78,22.4,72.0,20.4,1007.6,2,4.0,1.0
2020-03-08,113.04,24.4,61.2,8.5,1003.3,2,1.0,0.0
2020-03-10,191.74,25.3,70.2,21.5,1016.0,2,0.0,0.0
2020-03-15,64.22,30.9,78.5,34.8,990.5,2,2.0,0.0
2020-03-19,69.4,29.2,50.9,22.6,1019.1,2,0.0,0.0
2020-03-25,44.49,28.5,76.0,11.1,992.3,2,4.0,1.0
2020-04-15,31.6,32.3,61.5,22.0,1002.8,3,3.0,1.0
2020-05-09,4.45,35.4,70.0,31.1,1007.2,4,0.0,2.0
2020-05-11,150.86,29.5,78.3,27.0,993.0,4,0.0,0.0
2020-05-15,151.21,21.0,97.2,39.2,997.4,4,1.0,0.0
2020-05-15,174.31,37.0,92.9,29.9,1000.8,4,3.0,0.0
2020-05-17,152.02,21.2,45.8,0.7,1006.3,4,2.0,0.0
2020-05-25,125.57,37.4,58.6,1.8,1017.4,4,1.0,0.0
2020-05-28,83.49,28.8,98.7,32.0,1015.4,4,0.0,0.0
2020-06-13,4.38,24.5,48.0,8.4,1018.5,5,2.0,2.0
2020-06-28,2.73,30.7,86.1,0.3,1017.7,5,4.0,2.0
2020-06-30,121.7,19.5,41.5,4.2,1008.8,5,4.0,0.0
2020-06-30,37.52,36.7,80.8,36.8,998.6,5,0.0,1.0
2020-08-07,14.98,23.4,96.2,2.7,1005.0,7,4.0,2.0
2020-09-03,157.97,30.2,71.8,20.3,1015.0,8,3.0,0.0
2020-09-11,11.12,22.4,61.4,36.6,1003.3,8,1.0,2.0
2020-09-17,191.72,37.8,57.2,14.4,1016.9,8,1.0,0.0
2020-09-22,33.76,36.6,95.5,2.4,1010.4,8,4.0,1.0
2020-09-30,28.99,29.0,94.7,5.9,991.6,8,2.0,1.0
2020-10-04,155.36,24.8,75.5,8.7,1005.8,9,2.0,0.0
2020-10-19,94.17,27.0,79.9,37.9,1013.9,9,4.0,0.0
2020-11-02,20.68,18.2,88.6,24.3,1014.9,10,2.0,1.0
2020-11-20,149.63,30.7,93.7,21.1,999.9,10,2.0,0.0
2020-12-04,141.49,33.1,42.2,28.4,1013.8,11,3.0,0.0
2021-01-17,16.6,34.1,66.9,22.1,1016.4,12,0.0,2.0
2021-01-17,121.91,36.3,62.1,14.0,998.7,12,4.0,0.0
2021-01-21,64.81,34.8,59.9,31.3,1000.0,12,1.0,0.0
2020-01-09,5.66,21.6,77.4,18.1,995.1,0,1.0,2.0
2020-01-14,47.7,27.4,45.1,16.0,995.5,0,3.0,1.0
2020-01-19,61.48,25.8,49.2,8.8,1004.5,0,0.0,0.0
2020-01-22,40.5,28.5,90.9,14.9,1013.0,0,0.0,1.0
2020-01-25,193.24,23.2,69.5,25.7,1001.7,0,1.0,0.0
2020-02-12,181.51,34.7,92.8,9.9,998.1,1,2.0,0.0
2020-02-16,83.91,34.6,94.8,38.4,1003.8,1,1.0,0.0
2020-02-18,126.46,25.8,69.1,24.7,1005.9,1,1.0,0.0
2020-02-29,141.44,33.9,61.8,30.3,993.6,1,4.0,0.0
2020-03-03,180.44,31.2,82.1,30.9,1011.6,2,0.0,0.0
2020-03-05,70.97,37.2,81.9,32.9,993.8,2,3.0,0.0
2020-03-30,107.32,22.8,53.2,29.8,996.5,2,2.0,0.0
2020-04-02,38.94,25.0,83.0,25.8,1011.2,3,0.0,1.0
2020-04-12,126.89,35.4,60.0,17.4,994.6,3,2.0,0.0
2020-04-14,135.68,32.6,57.9,39.1,1017.5,3,2.0,0.0
2020-04-28,31.13,20.3,86.5,5.4,1010.5,3,1.0,1.0
2020-04-30,151.95,27.6,86.5,16.2,1014.0,3,1.0,0.0
2020-05-03,92.21,25.4,82.7,20.3,1001.3,4,3.0,0.0
2020-05-20,78.27,23.1,82.5,5.7,1002.1,4,0.0,0.0
2020-05-25,75.42,19.5,56.9,21.8,1009.6,4,4.0,0.0
2020-06-05,9.25,29.5,40.3,22.4,997.1,5,3.0,2.0
2020-06-13,71.3,23.5,91.3,14.1,993.1,5,1.0,0.0
2020-06-15,106.09,22.2,93.3,20.5,999.1,5,4.0,0.0
2020-06-18,186.47,26.9,99.1,25.5,1004.6,5,2.0,0.0
2020-06-21,171.27,35.7,40.4,19.2,1019.1,5,0.0,0.0
2020-06-26,82.24,34.4,61.6,38.1,998.9,5,1.0,0.0
2020-07-11,124.77,21.4,96.1,19.9,992.7,6,0.0,0.0
2020-07-29,133.74,26.5,91.2,19.7,1018.6,6,0.0,0.0
2020-08-07,97.83,34.5,53.3,2.5,990.0,7,0.0,0.0
2020-08-07,162.68,27.0,57.2,35.7,1010.2,7,3.0,0.0
2020-08-08,34.94,22.7,97.2,20.3,1011.6,7,0.0,1.0
2020-08-12,21.32,34.8,66.6,0.1,991.4,7,2.0,1.0
2020-08-14,77.96,34.2,69.6,30.2,1006.5,7,2.0,0.0
2020-09-02,22.03,32.9,48.9,19.5,1019.8,8,0.0,1.0
2020-09-04,162.92,27.0,89.9,9.8,1012.4,8,1.0,0.0
2020-09-05,62.76,22.9,81.7,21.7,1008.8,8,3.0,0.0
2020-09-21,62.28,21.4,87.4,5.0,1013.6,8,2.0,0.0
2020-10-06,138.48,37.9,57.7,14.3,1016.5,9,0.0,0.0
2020-10-20,177.92,22.0,43.1,7.3,1012.6,9,1.0,0.0
2020-12-02,46.37,26.0,89.6,34.6,1018.9,11,1.0,1.0
2020-12-08,186.33,29.6,64.9,28.9,1015.3,11,2.0,0.0
2020-12-16,146.77,25.8,72.9,34.9,996.1,11,3.0,0.0
2020-12-18,108.14,32.5,43.0,23.4,993.4,11,4.0,0.0
2020-12-30,177.11,31.7,62.5,4.2,996.6,11,2.0,0.0
2021-01-31,70.21,28.2,88.1,37.9,1016.3,12,0.0,0.0
2021-02-10,155.34,31.9,94.2,18.4,991.3,13,4.0,0.0
2020-01-02,40.99,26.9,78.9,27.7,1005.6,0,2.0,1.0
2020-01-08,140.71,34.2,98.6,26.1,1003.0,0,0.0,0.0
2020-01-09,175.12,34.7,80.1,30.3,998.4,0,4.0,0.0
2020-01-10,197.89,20.9,82.8,31.6,990.6,0,1.0,0.0
2020-01-22,67.97,21.1,71.6,14.6,992.2,0,0.0,0.0
2020-01-23,197.74,30.8,55.3,33.2,1014.9,0,2.0,0.0
2020-03-06,37.75,28.6,64.2,14.5,999.7,2,1.0,1.0
2020-03-11,184.14,19.0,91.4,21.6,1009.0,2,0.0,0.0
2020-03-13,105.37,32.6,51.4,32.8,1009.8,2,1.0,0.0
2020-04-01,178.0,29.2,64.5,2.0,998.0,3,4.0,0.0
2020-04-15,157.92,29.5,46.5,38.4,1002.8,3,1.0,0.0
2020-04-29,113.53,32.2,99.2,26.6,1018.1,3,2.0,0.0
2020-04-30,47.02,32.6,55.4,26.1,993.2,3,3.0,1.0
2020-05-01,146.32,36.9,44.5,38.3,994.6,4,0.0,0.0
2020-05-03,58.8,37.8,88.6,31.9,1014.8,4,2.0,0.0
2020-05-06,45.73,33.5,67.0,10.6,1002.4,4,0.0,1.0
2020-05-25,110.02,34.9,63.9,39.1,1002.7,4,1.0,0.0
2020-06-02,164.77,33.6,97.9,9.8,999.5,5,1.0,0.0
2020-06-19,197.24,21.1,58.5,21.9,996.9,5,4.0,0.0
2020-06-22,18.44,25.2,98.7,24.8,993.3,5,0.0,2.0
2020-07-21,129.43,26.4,77.2,20.6,1009.6,6,4.0,0.0
2020-07-27,186.82,20.0,61.9,25.8,993.4,6,0.0,0.0
2020-07-27,123.78,33.7,62.5,16.3,1007.6,6,1.0,0.0
2020-07-31,21.1,24.4,88.1,27.2,995.1,6,4.0,1.0
2020-08-19,36.52,25.6,47.4,5.7,1016.5,7,4.0,1.0
2020-08-20,26.33,30.9,78.8,7.9,997.4,7,0.0,1.0
2020-08-28,198.46,18.8,84.3,8.7,1007.2,7,1.0,0.0
2020-09-01,106.07,19.4,89.9,32.0,1014.9,8,2.0,0.0
2020-09-07,153.48,36.9,60.9,16.2,1010.2,8,1.0,0.0
2020-09-16,56.91,35.0,87.2,38.1,1015.0,8,2.0,0.0
2020-10-03,149.6,33.9,77.1,37.2,995.5,9,0.0,0.0
2020-10-07,63.95,37.2,75.5,6.1,1007.2,9,4.0,0.0
2020-10-12,122.15,29.0,71.1,26.1,1000.7,9,2.0,0.0
2020-10-14,96.89,23.0,65.4,29.0,1011.4,9,1.0,0.0
2020-10-15,113.72,28.7,49.1,17.7,1007.3,9,4.0,0.0
2020-10-17,76.07,25.7,49.1,25.0,1000.9,9,3.0,0.0
2020-11-01,84.36,26.6,57.1,27.1,1014.1,10,3.0,0.0
